GEOID,NAME,label,top1,top2,top3,pop,pct_asn,pct_tot,metro
06037408705,"Census Tract 4087.05, Los Angeles County, California",Chinese,"2,250",66%,42%,2250,0.66,0.42,11
06085504311,"Census Tract 5043.11, Santa Clara County, California",Chinese,"2,250",43%,32%,2250,0.43,0.32,22
13121011619,"Census Tract 116.19, Fulton County, Georgia",Asian Indian,"2,250",81%,26%,2250,0.81,0.26,1
13121011622,"Census Tract 116.22, Fulton County, Georgia",Asian Indian,"2,247",48%,22%,2247,0.48,0.22,1
06075032801,"Census Tract 328.01, San Francisco County, California",Chinese,"2,243",84%,50%,2243,0.84,0.5,21
26163510500,"Census Tract 5105, Wayne County, Michigan",Bangladeshi,"2,243",67%,50%,2243,0.67,0.5,5
06001441524,"Census Tract 4415.24, Alameda County, California",Asian Indian,"2,241",61%,51%,2241,0.61,0.51,21
06037482002,"Census Tract 4820.02, Los Angeles County, California",Chinese,"2,238",55%,33%,2238,0.55,0.33,11
06037211120,"Census Tract 2111.20, Los Angeles County, California",Korean,"2,234",68%,38%,2234,0.68,0.38,11
36047029600,"Census Tract 296, Kings County, New York",Chinese,"2,232",89%,38%,2232,0.89,0.38,13
48113014136,"Census Tract 141.36, Dallas County, Texas",Asian Indian,"2,230",79%,34%,2230,0.79,0.34,4
36081027100,"Census Tract 271, Queens County, New York",Chinese,"2,229",55%,25%,2229,0.55,0.25,13
06085508001,"Census Tract 5080.01, Santa Clara County, California",Asian Indian,"2,227",40%,28%,2227,0.4,0.28,22
06081601603,"Census Tract 6016.03, San Mateo County, California",Filipino,"2,221",52%,37%,2221,0.52,0.37,21
48201541400,"Census Tract 5414, Harris County, Texas",Vietnamese,"2,218",59%,13%,2218,0.59,0.13,8
51107611806,"Census Tract 6118.06, Loudoun County, Virginia",Asian Indian,"2,215",64%,18%,2215,0.64,0.18,26
36047025400,"Census Tract 254, Kings County, New York",Chinese,"2,215",86%,52%,2215,0.86,0.52,13
06013355115,"Census Tract 3551.15, Contra Costa County, California",Asian Indian,"2,214",50%,28%,2214,0.5,0.28,21
06085503207,"Census Tract 5032.07, Santa Clara County, California",Vietnamese,"2,207",74%,50%,2207,0.74,0.5,22
51107611802,"Census Tract 6118.02, Loudoun County, Virginia",Asian Indian,"2,205",46%,19%,2205,0.46,0.19,26
06037432201,"Census Tract 4322.01, Los Angeles County, California",Chinese,"2,203",60%,48%,2203,0.6,0.48,11
53033032313,"Census Tract 323.13, King County, Washington",Asian Indian,"2,195",71%,33%,2195,0.71,0.33,23
34023001413,"Census Tract 14.13, Middlesex County, New Jersey",Asian Indian,"2,193",62%,40%,2193,0.62,0.4,13
48085031652,"Census Tract 316.52, Collin County, Texas",Asian Indian,"2,184",68%,27%,2184,0.68,0.27,4
06037482301,"Census Tract 4823.01, Los Angeles County, California",Chinese,"2,183",68%,46%,2183,0.68,0.46,11
06075047901,"Census Tract 479.01, San Francisco County, California",Chinese,"2,180",64%,31%,2180,0.64,0.31,21
36081157901,"Census Tract 1579.01, Queens County, New York",Asian Indian,"2,178",76%,42%,2178,0.76,0.42,13
06001441800,"Census Tract 4418, Alameda County, California",Asian Indian,"2,177",58%,28%,2177,0.58,0.28,21
06001403300,"Census Tract 4033, Alameda County, California",Chinese,"2,168",83%,46%,2168,0.83,0.46,21
34023008403,"Census Tract 84.03, Middlesex County, New Jersey",Asian Indian,"2,168",71%,28%,2168,0.71,0.28,13
06075025701,"Census Tract 257.01, San Francisco County, California",Chinese,"2,167",64%,41%,2167,0.64,0.41,21
06085503334,"Census Tract 5033.34, Santa Clara County, California",Asian Indian,"2,167",39%,25%,2167,0.39,0.25,22
15009030903,"Census Tract 309.03, Maui County, Hawaii",Filipino,"2,164",75%,32%,2164,0.75,0.32,9
06085503709,"Census Tract 5037.09, Santa Clara County, California",Vietnamese,"2,162",50%,34%,2162,0.5,0.34,22
06059088107,"Census Tract 881.07, Orange County, California",Vietnamese,"2,161",66%,37%,2161,0.66,0.37,11
06001433300,"Census Tract 4333, Alameda County, California",Chinese,"2,154",63%,27%,2154,0.63,0.27,21
06081601501,"Census Tract 6015.01, San Mateo County, California",Filipino,"2,154",52%,38%,2154,0.52,0.38,21
15003006301,"Census Tract 63.01, Honolulu County, Hawaii",Filipino,"2,141",72%,52%,2141,0.72,0.52,25
34023008501,"Census Tract 85.01, Middlesex County, New Jersey",Asian Indian,"2,139",78%,38%,2139,0.78,0.38,13
06073003115,"Census Tract 31.15, San Diego County, California",Filipino,"2,138",93%,31%,2138,0.93,0.31,20
25017311700,"Census Tract 3117, Middlesex County, Massachusetts",Cambodian,"2,137",80%,43%,2137,0.8,0.43,2
48157672701,"Census Tract 6727.01, Fort Bend County, Texas",Asian Indian,"2,137",42%,14%,2137,0.42,0.14,8
13135050213,"Census Tract 502.13, Gwinnett County, Georgia",Korean,"2,136",63%,17%,2136,0.63,0.17,1
06075032602,"Census Tract 326.02, San Francisco County, California",Chinese,"2,135",73%,42%,2135,0.73,0.42,21
06067009322,"Census Tract 93.22, Sacramento County, California",Vietnamese,"2,132",34%,15%,2132,0.34,0.15,18
06085507906,"Census Tract 5079.06, Santa Clara County, California",Chinese,"2,131",66%,47%,2131,0.66,0.47,22
34035053404,"Census Tract 534.04, Somerset County, New Jersey",Asian Indian,"2,131",67%,19%,2131,0.67,0.19,13
06037431900,"Census Tract 4319, Los Angeles County, California",Chinese,"2,130",81%,48%,2130,0.81,0.48,11
15009031102,"Census Tract 311.02, Maui County, Hawaii",Filipino,"2,126",68%,35%,2126,0.68,0.35,9
36081134700,"Census Tract 1347, Queens County, New York",Korean,"2,123",45%,21%,2123,0.45,0.21,13
53033022803,"Census Tract 228.03, King County, Washington",Asian Indian,"2,123",75%,38%,2123,0.75,0.38,23
06073003209,"Census Tract 32.09, San Diego County, California",Filipino,"2,119",93%,41%,2119,0.93,0.41,20
06075047600,"Census Tract 476, San Francisco County, California",Chinese,"2,117",77%,37%,2117,0.77,0.37,21
06001437101,"Census Tract 4371.01, Alameda County, California",Filipino,"2,115",58%,29%,2115,0.58,0.29,21
48085031405,"Census Tract 314.05, Collin County, Texas",Asian Indian,"2,115",32%,9%,2115,0.32,0.09,4
06037650800,"Census Tract 6508, Los Angeles County, California",Japanese,"2,108",48%,32%,2108,0.48,0.32,11
06085505008,"Census Tract 5050.08, Santa Clara County, California",Asian Indian,"2,108",62%,36%,2108,0.62,0.36,22
06085507703,"Census Tract 5077.03, Santa Clara County, California",Asian Indian,"2,107",45%,25%,2107,0.45,0.25,22
24031700607,"Census Tract 7006.07, Montgomery County, Maryland",Chinese,"2,104",54%,27%,2104,0.54,0.27,26
06001440334,"Census Tract 4403.34, Alameda County, California",Filipino,"2,093",79%,46%,2093,0.79,0.46,21
06075025600,"Census Tract 256, San Francisco County, California",Chinese,"2,085",66%,38%,2085,0.66,0.38,21
06037432500,"Census Tract 4325, Los Angeles County, California",Chinese,"2,079",64%,23%,2079,0.64,0.23,11
06073003114,"Census Tract 31.14, San Diego County, California",Filipino,"2,065",98%,58%,2065,0.98,0.58,20
34023008602,"Census Tract 86.02, Middlesex County, New Jersey",Asian Indian,"2,065",71%,37%,2065,0.71,0.37,13
06037408722,"Census Tract 4087.22, Los Angeles County, California",Chinese,"2,064",73%,46%,2064,0.73,0.46,11
34023001410,"Census Tract 14.10, Middlesex County, New Jersey",Asian Indian,"2,057",64%,48%,2057,0.64,0.48,13
06075010600,"Census Tract 106, San Francisco County, California",Chinese,"2,047",95%,58%,2047,0.95,0.58,21
36047021000,"Census Tract 210, Kings County, New York",Chinese,"2,044",94%,47%,2044,0.94,0.47,13
06037543702,"Census Tract 5437.02, Los Angeles County, California",Filipino,"2,041",90%,29%,2041,0.9,0.29,11
15003003101,"Census Tract 31.01, Honolulu County, Hawaii",Japanese,"2,041",76%,48%,2041,0.76,0.48,25
06013355116,"Census Tract 3551.16, Contra Costa County, California",Asian Indian,"2,040",38%,25%,2040,0.38,0.25,21
06037480901,"Census Tract 4809.01, Los Angeles County, California",Chinese,"2,038",74%,38%,2038,0.74,0.38,11
06037480102,"Census Tract 4801.02, Los Angeles County, California",Chinese,"2,032",70%,44%,2032,0.7,0.44,11
06075017601,"Census Tract 176.01, San Francisco County, California",Filipino,"2,030",57%,24%,2030,0.57,0.24,21
06075026301,"Census Tract 263.01, San Francisco County, California",Chinese,"2,028",63%,40%,2028,0.63,0.4,21
06037481202,"Census Tract 4812.02, Los Angeles County, California",Chinese,"2,021",59%,35%,2021,0.59,0.35,11
06001441523,"Census Tract 4415.23, Alameda County, California",Asian Indian,"2,018",59%,47%,2018,0.59,0.47,21
06037650101,"Census Tract 6501.01, Los Angeles County, California",Japanese,"2,016",65%,35%,2016,0.65,0.35,11
34003019303,"Census Tract 193.03, Bergen County, New Jersey",Korean,"2,012",67%,37%,2012,0.67,0.37,13
15003008614,"Census Tract 86.14, Honolulu County, Hawaii",Filipino,"2,012",61%,21%,2012,0.61,0.21,25
06037213201,"Census Tract 2132.01, Los Angeles County, California",Korean,"2,008",92%,45%,2008,0.92,0.45,11
32003005833,"Census Tract 58.33, Clark County, Nevada",Filipino,"2,005",72%,22%,2005,0.72,0.22,10
06037403408,"Census Tract 4034.08, Los Angeles County, California",Filipino,"2,002",44%,31%,2002,0.44,0.31,11
48085031641,"Census Tract 316.41, Collin County, Texas",Asian Indian,"1,998",53%,31%,1998,0.53,0.31,4
06085503305,"Census Tract 5033.05, Santa Clara County, California",Vietnamese,"1,996",64%,33%,1996,0.64,0.33,22
06037482521,"Census Tract 4825.21, Los Angeles County, California",Chinese,"1,995",65%,35%,1995,0.65,0.35,11
06001443104,"Census Tract 4431.04, Alameda County, California",Chinese,"1,992",48%,36%,1992,0.48,0.36,21
06085503304,"Census Tract 5033.04, Santa Clara County, California",Vietnamese,"1,986",60%,28%,1986,0.6,0.28,22
36103158007,"Census Tract 1580.07, Suffolk County, New York",Chinese,"1,985",49%,22%,1985,0.49,0.22,13
06075032802,"Census Tract 328.02, San Francisco County, California",Chinese,"1,982",72%,47%,1982,0.72,0.47,21
06059099703,"Census Tract 997.03, Orange County, California",Vietnamese,"1,974",82%,34%,1974,0.82,0.34,11
36081116100,"Census Tract 1161, Queens County, New York",Chinese,"1,974",61%,44%,1974,0.61,0.44,13
06073012002,"Census Tract 120.02, San Diego County, California",Filipino,"1,972",99%,51%,1972,0.99,0.51,20
06037430701,"Census Tract 4307.01, Los Angeles County, California",Chinese,"1,971",68%,36%,1971,0.68,0.36,11
06077005207,"Census Tract 52.07, San Joaquin County, California",Filipino,"1,968",43%,13%,1968,0.43,0.13,24
48121021625,"Census Tract 216.25, Denton County, Texas",Asian Indian,"1,968",71%,22%,1968,0.71,0.22,4
06075011300,"Census Tract 113, San Francisco County, California",Chinese,"1,967",92%,68%,1967,0.92,0.68,21
06075025702,"Census Tract 257.02, San Francisco County, California",Chinese,"1,966",71%,42%,1966,0.71,0.42,21
53061051925,"Census Tract 519.25, Snohomish County, Washington",Asian Indian,"1,966",65%,23%,1966,0.65,0.23,23
06037408626,"Census Tract 4086.26, Los Angeles County, California",Chinese,"1,960",59%,42%,1960,0.59,0.42,11
15009031900,"Census Tract 319, Maui County, Hawaii",Filipino,"1,960",61%,34%,1960,0.61,0.34,9
06085504506,"Census Tract 5045.06, Santa Clara County, California",Asian Indian,"1,956",40%,28%,1956,0.4,0.28,22
34023008502,"Census Tract 85.02, Middlesex County, New Jersey",Asian Indian,"1,955",85%,40%,1955,0.85,0.4,13
06073008800,"Census Tract 88, San Diego County, California",Vietnamese,"1,954",61%,28%,1954,0.61,0.28,20
06085504505,"Census Tract 5045.05, Santa Clara County, California",Asian Indian,"1,951",33%,25%,1951,0.33,0.25,22
36081138501,"Census Tract 1385.01, Queens County, New York",Chinese,"1,947",69%,42%,1947,0.69,0.42,13
36081141700,"Census Tract 1417, Queens County, New York",Chinese,"1,945",73%,38%,1945,0.73,0.38,13
34035053402,"Census Tract 534.02, Somerset County, New Jersey",Asian Indian,"1,942",77%,28%,1942,0.77,0.28,13
06075026403,"Census Tract 264.03, San Francisco County, California",Chinese,"1,940",74%,49%,1940,0.74,0.49,21
34023002604,"Census Tract 26.04, Middlesex County, New Jersey",Asian Indian,"1,940",86%,31%,1940,0.86,0.31,13
15009031101,"Census Tract 311.01, Maui County, Hawaii",Filipino,"1,940",62%,21%,1940,0.62,0.21,9
06085507903,"Census Tract 5079.03, Santa Clara County, California",Chinese,"1,938",59%,39%,1938,0.59,0.39,22
17031020802,"Census Tract 208.02, Cook County, Illinois",Asian Indian,"1,938",54%,25%,1938,0.54,0.25,6
06037431600,"Census Tract 4316, Los Angeles County, California",Chinese,"1,937",72%,46%,1937,0.72,0.46,11
13067031208,"Census Tract 312.08, Cobb County, Georgia",Asian Indian,"1,937",96%,34%,1937,0.96,0.34,1
15003008005,"Census Tract 80.05, Honolulu County, Hawaii",Japanese,"1,935",65%,30%,1935,0.65,0.3,25
34035050704,"Census Tract 507.04, Somerset County, New Jersey",Asian Indian,"1,934",72%,28%,1934,0.72,0.28,13
06059088001,"Census Tract 880.01, Orange County, California",Vietnamese,"1,927",84%,40%,1927,0.84,0.4,11
06073008363,"Census Tract 83.63, San Diego County, California",Chinese,"1,927",56%,35%,1927,0.56,0.35,20
48121021525,"Census Tract 215.25, Denton County, Texas",Asian Indian,"1,925",63%,15%,1925,0.63,0.15,4
06037408212,"Census Tract 4082.12, Los Angeles County, California",Chinese,"1,924",65%,35%,1924,0.65,0.35,11
06085508203,"Census Tract 5082.03, Santa Clara County, California",Asian Indian,"1,922",60%,36%,1922,0.6,0.36,22
15003007503,"Census Tract 75.03, Honolulu County, Hawaii",Japanese,"1,916",69%,40%,1916,0.69,0.4,25
06073003213,"Census Tract 32.13, San Diego County, California",Filipino,"1,914",90%,43%,1914,0.9,0.43,20
51059491501,"Census Tract 4915.01, Fairfax County, Virginia",Korean,"1,914",43%,26%,1914,0.43,0.26,26
06085505001,"Census Tract 5050.01, Santa Clara County, California",Asian Indian,"1,903",33%,19%,1903,0.33,0.19,22
06085508304,"Census Tract 5083.04, Santa Clara County, California",Chinese,"1,900",43%,23%,1900,0.43,0.23,22
36047026400,"Census Tract 264, Kings County, New York",Chinese,"1,900",87%,39%,1900,0.87,0.39,13
06001441927,"Census Tract 4419.27, Alameda County, California",Asian Indian,"1,898",60%,42%,1898,0.6,0.42,21
06085503212,"Census Tract 5032.12, Santa Clara County, California",Vietnamese,"1,897",73%,43%,1897,0.73,0.43,22
06059099226,"Census Tract 992.26, Orange County, California",Vietnamese,"1,894",78%,43%,1894,0.78,0.43,11
06037430400,"Census Tract 4304, Los Angeles County, California",Chinese,"1,893",74%,39%,1893,0.74,0.39,11
06081601200,"Census Tract 6012, San Mateo County, California",Filipino,"1,892",61%,28%,1892,0.61,0.28,21
06037211803,"Census Tract 2118.03, Los Angeles County, California",Korean,"1,890",69%,50%,1890,0.69,0.5,11
06037212610,"Census Tract 2126.10, Los Angeles County, California",Korean,"1,889",84%,47%,1889,0.84,0.47,11
36081134100,"Census Tract 1341, Queens County, New York",Chinese,"1,889",82%,53%,1889,0.82,0.53,13
36081080900,"Census Tract 809, Queens County, New York",Chinese,"1,887",75%,26%,1887,0.75,0.26,13
06075026402,"Census Tract 264.02, San Francisco County, California",Chinese,"1,886",75%,37%,1886,0.75,0.37,21
36047019000,"Census Tract 190, Kings County, New York",Chinese,"1,885",98%,40%,1885,0.98,0.4,13
15003008703,"Census Tract 87.03, Honolulu County, Hawaii",Filipino,"1,883",81%,27%,1883,0.81,0.27,25
06037481603,"Census Tract 4816.03, Los Angeles County, California",Chinese,"1,882",79%,53%,1882,0.79,0.53,11
06059099903,"Census Tract 999.03, Orange County, California",Vietnamese,"1,882",83%,31%,1882,0.83,0.31,11
06059089004,"Census Tract 890.04, Orange County, California",Vietnamese,"1,881",67%,25%,1881,0.67,0.25,11
15003003700,"Census Tract 37, Honolulu County, Hawaii",Japanese,"1,877",45%,28%,1877,0.45,0.28,25
06001442100,"Census Tract 4421, Alameda County, California",Chinese,"1,876",46%,36%,1876,0.46,0.36,21
48157671400,"Census Tract 6714, Fort Bend County, Texas",Asian Indian,"1,876",61%,22%,1876,0.61,0.22,8
06037265301,"Census Tract 2653.01, Los Angeles County, California",Chinese,"1,874",40%,18%,1874,0.4,0.18,11
36081080302,"Census Tract 803.02, Queens County, New York",Chinese,"1,871",85%,54%,1871,0.85,0.54,13
06059052426,"Census Tract 524.26, Orange County, California",Chinese,"1,870",34%,14%,1870,0.34,0.14,11
06085503211,"Census Tract 5032.11, Santa Clara County, California",Vietnamese,"1,868",71%,40%,1868,0.71,0.4,22
36081083800,"Census Tract 838, Queens County, New York",Asian Indian,"1,868",94%,33%,1868,0.94,0.33,13
06037481102,"Census Tract 4811.02, Los Angeles County, California",Chinese,"1,865",72%,48%,1865,0.72,0.48,11
15003007810,"Census Tract 78.10, Honolulu County, Hawaii",Japanese,"1,862",53%,33%,1862,0.53,0.33,25
06085512017,"Census Tract 5120.17, Santa Clara County, California",Vietnamese,"1,861",59%,20%,1861,0.59,0.2,22
36061023801,"Census Tract 238.01, New York County, New York",Chinese,"1,856",59%,20%,1856,0.59,0.2,13
48157673901,"Census Tract 6739.01, Fort Bend County, Texas",Asian Indian,"1,851",55%,21%,1851,0.55,0.21,8
06075030301,"Census Tract 303.01, San Francisco County, California",Chinese,"1,850",73%,31%,1850,0.73,0.31,21
36061000202,"Census Tract 2.02, New York County, New York",Chinese,"1,849",95%,24%,1849,0.95,0.24,13
06037572700,"Census Tract 5727, Los Angeles County, California",Filipino,"1,847",83%,33%,1847,0.83,0.33,11
06013359203,"Census Tract 3592.03, Contra Costa County, California",Filipino,"1,845",57%,26%,1845,0.57,0.26,21
15003006805,"Census Tract 68.05, Honolulu County, Hawaii",Japanese,"1,836",42%,29%,1836,0.42,0.29,25
06081601100,"Census Tract 6011, San Mateo County, California",Chinese,"1,832",51%,29%,1832,0.51,0.29,21
06073008357,"Census Tract 83.57, San Diego County, California",Filipino,"1,828",53%,33%,1828,0.53,0.33,20
06085503326,"Census Tract 5033.26, Santa Clara County, California",Vietnamese,"1,828",31%,25%,1828,0.31,0.25,22
53033011002,"Census Tract 110.02, King County, Washington",Chinese,"1,828",72%,37%,1828,0.72,0.37,23
06081605000,"Census Tract 6050, San Mateo County, California",Chinese,"1,826",59%,22%,1826,0.59,0.22,21
06085504803,"Census Tract 5048.03, Santa Clara County, California",Asian Indian,"1,821",56%,30%,1821,0.56,0.3,22
06037481713,"Census Tract 4817.13, Los Angeles County, California",Chinese,"1,820",79%,63%,1820,0.79,0.63,11
06037481201,"Census Tract 4812.01, Los Angeles County, California",Chinese,"1,815",71%,48%,1815,0.71,0.48,11
06081610303,"Census Tract 6103.03, San Mateo County, California",Chinese,"1,811",48%,22%,1811,0.48,0.22,21
06113010501,"Census Tract 105.01, Yolo County, California",Chinese,"1,809",52%,23%,1809,0.52,0.23,18
06037482503,"Census Tract 4825.03, Los Angeles County, California",Chinese,"1,799",68%,40%,1799,0.68,0.4,11
15003000200,"Census Tract 2, Honolulu County, Hawaii",Japanese,"1,798",65%,32%,1798,0.65,0.32,25
06037433601,"Census Tract 4336.01, Los Angeles County, California",Chinese,"1,797",56%,34%,1797,0.56,0.34,11
36047026600,"Census Tract 266, Kings County, New York",Chinese,"1,796",95%,52%,1796,0.95,0.52,13
